id_record;tanggal;komoditas;kategori_komoditas;satuan;pasar;kecamatan;harga;volume_distribusi;ramadhan;idul_fitri;natal_tahun_baru;hujan;operasi_pasar;gangguan_distribusi;banjir;nama_kearifan;jenis_kearifan;kearifan_score;faktor_utama;target_harga_next_day
932;2025-12-09;Beras;Pangan Pokok;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;12800;523;0;0;0;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,59;Hujan;13000
933;2025-12-10;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;37000;262,8;0;0;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,69;Hujan;37500
934;2025-12-10;Minyak Goreng;Pangan Olahan;liter;Pasar Inpres;Lubuklinggau Barat I;17200;413,4;0;0;0;1;0;0;0;Pasar Subuh;Distribusi;0,76;Hujan;17400
935;2025-12-10;Beras;Pangan Pokok;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;12700;477,1;0;0;0;1;0;0;0;Pasar Subuh;Distribusi;0,77;Hujan;12800
936;2025-12-10;Cabai Merah;Hortikultura;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;38000;160,6;0;0;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,69;Hujan;39000
937;2025-12-11;Minyak Goreng;Pangan Olahan;liter;Pasar Inpres;Lubuklinggau Barat I;17000;439,1;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,75;Normal;17200
938;2025-12-11;Beras;Pangan Pokok;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;12700;511;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,82;Normal;12900
939;2025-12-11;Cabai Merah;Hortikultura;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;37000;170,9;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,65;Normal;37500
940;2025-12-11;Bawang Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;33500;188;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,62;Normal;34000
941;2025-12-12;Beras;Pangan Pokok;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;12700;502,1;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,63;Normal;12800
942;2025-12-12;Cabai Merah;Hortikultura;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;37500;162,7;0;0;0;1;0;0;0;Tawar-Menawar Tradisional;Budaya;0,59;Hujan;38000
943;2025-12-12;Bawang Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;34500;165,5;0;0;0;1;0;1;0;Pasar Subuh;Distribusi;0,75;"Hujan; Gangguan Distribusi";35000
944;2025-12-12;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;36000;251,3;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,75;Normal;36500
945;2025-12-13;Cabai Merah;Hortikultura;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;39000;151,9;0;0;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,76;Hujan;40000
946;2025-12-13;Bawang Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;33500;241,6;0;0;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,74;Hujan;33500
947;2025-12-13;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;36000;220,3;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,75;Normal;36500
948;2025-12-13;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17500;392;0;0;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,82;Hujan;17700
949;2025-12-14;Bawang Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;33500;214,1;0;0;0;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,59;Hujan;34000
950;2025-12-14;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;36000;297,6;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,54;Normal;36000
951;2025-12-14;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17700;317,8;0;0;0;1;0;1;0;Distribusi Berbasis Keluarga;Sosial;0,6;"Hujan; Gangguan Distribusi";17900
952;2025-12-14;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12200;583,8;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,53;Normal;12300
953;2025-12-15;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;37000;210,4;0;0;0;1;0;1;0;Pasar Subuh;Distribusi;0,67;"Hujan; Gangguan Distribusi";37000
954;2025-12-15;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17400;407,3;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,71;Normal;17600
955;2025-12-15;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12300;501,6;0;0;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,76;Hujan;12500
956;2025-12-15;Cabai Merah;Hortikultura;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;37500;191,6;0;0;0;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,57;Hujan;38000
957;2025-12-16;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17100;431,7;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,84;Normal;17300
958;2025-12-16;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12200;531,6;0;0;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,69;Hujan;12300
959;2025-12-16;Cabai Merah;Hortikultura;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;36500;181,6;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,7;Normal;37000
960;2025-12-16;Bawang Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;33000;233;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,53;Normal;33000
961;2025-12-17;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12200;584,2;0;0;0;1;0;0;0;Tawar-Menawar Tradisional;Budaya;0,57;Hujan;12300
962;2025-12-17;Cabai Merah;Hortikultura;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;37000;168,1;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,78;Normal;37000
963;2025-12-17;Bawang Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;33500;230,6;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,74;Normal;33500
964;2025-12-17;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;36000;286,9;0;0;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,72;Hujan;36000
965;2025-12-18;Cabai Merah;Hortikultura;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;38000;196,5;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,59;Normal;38000
966;2025-12-18;Bawang Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;33500;153,4;0;0;0;1;0;1;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,71;"Hujan; Gangguan Distribusi";34000
967;2025-12-18;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;36000;286,8;0;0;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,63;Hujan;36000
968;2025-12-18;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17300;397,4;0;0;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,64;Hujan;17400
969;2025-12-19;Bawang Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;33000;201,4;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,56;Normal;33500
970;2025-12-19;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;35500;280,8;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,53;Normal;36000
971;2025-12-19;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17400;452,7;0;0;0;1;0;0;0;Tawar-Menawar Tradisional;Budaya;0,53;Hujan;17500
972;2025-12-19;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12000;497,9;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,81;Normal;12100
973;2025-12-20;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;37000;262,9;0;0;1;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,7;"Natal/Tahun Baru; Hujan";37500
974;2025-12-20;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17300;420,3;0;0;1;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,79;Natal/Tahun Baru;17400
975;2025-12-20;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12300;574,5;0;0;1;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,65;"Natal/Tahun Baru; Hujan";12400
976;2025-12-20;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40000;157,6;0;0;1;1;0;1;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,62;"Natal/Tahun Baru; Hujan; Gangguan Distribusi";40000
977;2025-12-21;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17500;336,1;0;0;1;1;0;1;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,6;"Natal/Tahun Baru; Hujan; Gangguan Distribusi";17600
978;2025-12-21;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12100;593,8;0;0;1;0;0;0;0;Pasar Subuh;Distribusi;0,74;Natal/Tahun Baru;12200
979;2025-12-21;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;39500;198,6;0;0;1;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,57;Natal/Tahun Baru;40500
980;2025-12-21;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;32500;224,4;0;0;1;1;0;0;0;Tawar-Menawar Tradisional;Budaya;0,57;"Natal/Tahun Baru; Hujan";33000
981;2025-12-22;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12300;489,6;0;0;1;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,85;"Natal/Tahun Baru; Hujan";12400
982;2025-12-22;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40500;145,3;0;0;1;1;0;0;1;Pasokan Harian Tanpa Gudang;Distribusi;0,77;"Natal/Tahun Baru; Hujan; Banjir";41000
983;2025-12-22;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;32500;226,2;0;0;1;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,7;"Natal/Tahun Baru; Hujan";32500
984;2025-12-22;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;36000;269,5;0;0;1;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,59;Natal/Tahun Baru;36500
985;2025-12-23;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;39000;195,7;0;0;1;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,63;Natal/Tahun Baru;39500
986;2025-12-23;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;32500;203,6;0;0;1;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,67;"Natal/Tahun Baru; Hujan";33000
987;2025-12-23;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;36500;303,2;0;0;1;1;0;0;0;Pasar Subuh;Distribusi;0,71;"Natal/Tahun Baru; Hujan";36500
988;2025-12-23;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17200;491,9;0;0;1;0;0;0;0;Pasar Subuh;Distribusi;0,71;Natal/Tahun Baru;17400
989;2025-12-24;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;32000;233;0;0;1;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,53;Natal/Tahun Baru;32000
990;2025-12-24;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;35500;289,4;0;0;1;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,85;Natal/Tahun Baru;36000
991;2025-12-24;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17400;478,8;0;0;1;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,81;"Natal/Tahun Baru; Hujan";17600
992;2025-12-24;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12000;615,3;0;0;1;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,65;Natal/Tahun Baru;12100
993;2025-12-25;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;37000;279,1;0;0;1;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,59;"Natal/Tahun Baru; Hujan";37500
994;2025-12-25;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17300;485,6;0;0;1;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,63;Natal/Tahun Baru;17500
995;2025-12-25;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12400;554,3;0;0;1;1;0;0;0;Tawar-Menawar Tradisional;Budaya;0,53;"Natal/Tahun Baru; Hujan";12500
996;2025-12-25;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40000;196,4;0;0;1;1;0;0;0;Pasar Subuh;Distribusi;0,66;"Natal/Tahun Baru; Hujan";40500
997;2025-12-26;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17600;456,8;0;0;1;1;0;0;0;Pasar Subuh;Distribusi;0,75;"Natal/Tahun Baru; Hujan";17800
998;2025-12-26;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12400;536,6;0;0;1;1;0;1;0;Pasokan Harian Tanpa Gudang;Distribusi;0,78;"Natal/Tahun Baru; Hujan; Gangguan Distribusi";12500
999;2025-12-26;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;39500;235,5;0;0;1;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,83;"Natal/Tahun Baru; Hujan";40000
1000;2025-12-26;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;32500;189,1;0;0;1;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,74;Natal/Tahun Baru;33000
1001;2025-12-27;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12400;486,2;0;0;1;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,68;"Natal/Tahun Baru; Hujan";12500
1002;2025-12-27;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40500;164,5;0;0;1;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,64;"Natal/Tahun Baru; Hujan";40500
1003;2025-12-27;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;32500;255,1;0;0;1;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,6;Natal/Tahun Baru;33000
1004;2025-12-27;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;38000;253,5;0;0;1;1;0;1;0;Distribusi Berbasis Keluarga;Sosial;0,62;"Natal/Tahun Baru; Hujan; Gangguan Distribusi";38500
1005;2025-12-28;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;39000;172,3;0;0;1;0;0;0;0;Pasar Subuh;Distribusi;0,68;Natal/Tahun Baru;40000
1006;2025-12-28;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;32500;247,6;0;0;1;1;0;0;0;Pasar Subuh;Distribusi;0,76;"Natal/Tahun Baru; Hujan";33000
1007;2025-12-28;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;36500;306,8;0;0;1;0;0;0;0;Pasar Subuh;Distribusi;0,78;Natal/Tahun Baru;37000
1008;2025-12-28;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;16800;442,3;0;0;1;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,76;Natal/Tahun Baru;17000
1009;2025-12-29;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;32000;214,3;0;0;1;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,79;Natal/Tahun Baru;32000
1010;2025-12-29;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37500;300;0;0;1;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,81;"Natal/Tahun Baru; Hujan";38000
1011;2025-12-29;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17200;474,7;0;0;1;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,63;Natal/Tahun Baru;17400
1012;2025-12-29;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12300;588,9;0;0;1;1;0;0;0;Pasar Subuh;Distribusi;0,7;"Natal/Tahun Baru; Hujan";12400
1013;2025-12-30;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37000;262;0;0;1;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,64;Natal/Tahun Baru;37000
1014;2025-12-30;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17300;448,7;0;0;1;1;0;0;0;Tawar-Menawar Tradisional;Budaya;0,55;"Natal/Tahun Baru; Hujan";17500
1015;2025-12-30;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12500;633,8;0;0;1;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,79;"Natal/Tahun Baru; Hujan";12600
1016;2025-12-30;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40000;174,3;0;0;1;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,76;Natal/Tahun Baru;40500
1017;2025-12-31;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17000;456,2;0;0;1;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,77;Natal/Tahun Baru;17100
1018;2025-12-31;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12600;491,1;0;0;1;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,63;"Natal/Tahun Baru; Hujan";12700
1019;2025-12-31;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40500;143,6;0;0;1;1;0;1;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,68;"Natal/Tahun Baru; Hujan; Gangguan Distribusi";41500
1020;2025-12-31;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33500;206,4;0;0;1;1;0;1;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,69;"Natal/Tahun Baru; Hujan; Gangguan Distribusi";34000
1021;2026-01-01;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12600;531,9;0;0;1;1;0;0;0;Pasar Subuh;Distribusi;0,77;"Natal/Tahun Baru; Hujan";12700
1022;2026-01-01;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;41000;191,3;0;0;1;1;0;0;0;Tawar-Menawar Tradisional;Budaya;0,54;"Natal/Tahun Baru; Hujan";41500
1023;2026-01-01;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33500;187,7;0;0;1;1;0;1;0;Tawar-Menawar Tradisional;Budaya;0,59;"Natal/Tahun Baru; Hujan; Gangguan Distribusi";33500
1024;2026-01-01;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37500;308,5;0;0;1;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,54;Natal/Tahun Baru;38000
1025;2026-01-02;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40500;134,9;0;0;1;1;0;1;0;Pasokan Harian Tanpa Gudang;Distribusi;0,7;"Natal/Tahun Baru; Hujan; Gangguan Distribusi";41000
1026;2026-01-02;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33500;207,6;0;0;1;1;0;1;0;Pasokan Harian Tanpa Gudang;Distribusi;0,79;"Natal/Tahun Baru; Hujan; Gangguan Distribusi";34000
1027;2026-01-02;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37000;293,3;0;0;1;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,72;"Natal/Tahun Baru; Hujan";37500
1028;2026-01-02;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;16900;453;0;0;1;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,58;Natal/Tahun Baru;17100
1029;2026-01-03;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;32500;255;0;0;1;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,64;"Natal/Tahun Baru; Hujan";33000
1030;2026-01-03;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37500;262,9;0;0;1;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,62;Natal/Tahun Baru;38000
1031;2026-01-03;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17500;328;0;0;1;1;0;1;0;Pasar Subuh;Distribusi;0,68;"Natal/Tahun Baru; Hujan; Gangguan Distribusi";17700
1032;2026-01-03;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13100;525,8;0;0;1;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,52;Natal/Tahun Baru;13300
1033;2026-01-04;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37000;300;0;0;1;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,59;Natal/Tahun Baru;37000
1034;2026-01-04;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17200;477,4;0;0;1;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,76;Natal/Tahun Baru;17300
1035;2026-01-04;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13500;532,5;0;0;1;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,79;"Natal/Tahun Baru; Hujan";13700
1036;2026-01-04;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;38500;184,8;0;0;1;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,8;Natal/Tahun Baru;38500
1037;2026-01-05;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17200;424,1;0;0;1;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,63;"Natal/Tahun Baru; Hujan";17400
1038;2026-01-05;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13300;473,1;0;0;1;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,63;"Natal/Tahun Baru; Hujan";13400
1039;2026-01-05;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;38500;148,7;0;0;1;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,61;Natal/Tahun Baru;39000
1040;2026-01-05;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33000;242,1;0;0;1;0;0;0;0;Pasar Subuh;Distribusi;0,75;Natal/Tahun Baru;33500
1041;2026-01-06;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13200;594,5;0;0;0;1;0;0;0;Tawar-Menawar Tradisional;Budaya;0,59;Hujan;13400
1042;2026-01-06;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39000;171,5;0;0;0;1;0;0;0;Tawar-Menawar Tradisional;Budaya;0,6;Hujan;39500
1043;2026-01-06;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;32500;229,2;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,77;Normal;33000
1044;2026-01-06;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37000;263,3;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,75;Normal;37500
1045;2026-01-07;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39000;190,6;0;0;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,81;Hujan;39000
1046;2026-01-07;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;32500;196,6;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,56;Normal;33000
1047;2026-01-07;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37000;270,4;0;0;0;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,55;Hujan;37500
1048;2026-01-07;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;16700;465,9;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,57;Normal;16900
1049;2026-01-08;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;32500;217,2;0;0;0;1;0;0;0;Pasar Subuh;Distribusi;0,76;Hujan;33000
1050;2026-01-08;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37000;271,4;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,66;Normal;37500
1051;2026-01-08;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17200;466,9;0;0;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,75;Hujan;17400
1052;2026-01-08;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13000;423;0;0;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,78;Hujan;13200
